"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/3/2018","7/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","31.7","34.0","33.2","36.4"
"0","Cost of Revenue","12.2","12.5","12.2","14.6"
"0","Gross Profit","19.6","21.5","21.0","21.8"
"0","Selling,General and Administrative","23.7","25.4","24.5","25.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","2.8","3.0","2.8","2.8"
"0","Special Income/Charges","0.2","-0.8","-","-"
"0","Operating Expenses","27.3","29.2","28.0","29.0"
"0","Operating Income","-7.7","-7.7","-7.1","-7.2"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","0.2","-0.8","0.0","-0.2"
"0","Pre-Tax Income","-7.5","-7.6","-7.0","-7.3"
"0","Provision for Income Tax","-0.1","-0.1","0.1","0.0"
"0","Net Income","-7.5","-7.5","-7.1","-7.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.58","-0.54","-0.50","-0.50"
"1","Basic Weighted Average Shares","12.82","13.47","14.09","14.59"
"1","Basic EPS from Continuing Operations","-0.58","-0.54","-0.50","-0.50"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.58","-0.54","-0.50","-0.50"
"1","Diluted Weighted Average Shares","12.82","13.47","14.09","14.59"
"1","Diluted EPS from Continuing Operations","-0.58","-0.54","-0.50","-0.50"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
