"0","Period End Date","12/30/2014","12/29/2015","12/27/2016","12/26/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/28/2017","3/27/2018","3/27/2018","3/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","301.8","331.6","351.7","361.4"
"0","Cost of Revenue","228.7","252.3","268.5","281.1"
"0","Gross Profit","73.1","79.3","83.2","80.3"
"0","Selling,General and Administrative","31.4","36.1","36.8","42.6"
"1","General and Administrative Expense","25.3","28.3","28.6","34.2"
"1","Selling and Marketing Expense","6.2","7.7","8.3","8.4"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-3.6","-4.9","-2.9","-37.9"
"0","Operating Expenses","45.0","52.9","55.7","66.0"
"0","Operating Income","28.1","26.5","27.5","14.3"
"0","Net Interest Income","-0.1","-0.1","-0.1","-0.8"
"0","Other Income/Expense,Net","-3.6","-4.9","-2.9","-37.9"
"0","Pre-Tax Income","24.3","21.5","24.6","-24.4"
"0","Provision for Income Tax","7.7","5.5","6.8","-12.9"
"0","Net Income","16.6","16.0","17.8","-11.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.32","0.26","0.28","0.40"
"0","Basic EPS","0.71","0.68","0.76","-0.53"
"1","Basic Weighted Average Shares","23.52","23.38","23.32","21.57"
"1","Basic EPS from Continuing Operations","0.71","0.68","0.76","-0.53"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.70","0.68","0.76","-0.53"
"1","Diluted Weighted Average Shares","23.74","23.52","23.44","21.57"
"1","Diluted EPS from Continuing Operations","0.70","0.68","0.76","-0.53"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
