"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/3/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","151.8","153.1","151.7","154.0"
"0","Cost of Revenue","55.8","48.5","65.1","64.3"
"0","Gross Profit","95.9","104.5","86.6","89.7"
"0","Selling,General and Administrative","42.2","40.6","28.8","29.9"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-1.7","-1.2","0.0","-"
"0","Operating Expenses","84.8","85.3","72.2","71.0"
"0","Operating Income","11.2","19.3","14.3","18.7"
"0","Net Interest Income","-9.8","-9.9","-9.3","-8.9"
"0","Other Income/Expense,Net","-0.5","-0.1","1.0","0.8"
"0","Pre-Tax Income","0.9","9.3","6.0","10.7"
"0","Provision for Income Tax","-2.7","-51.3","1.2","2.9"
"0","Net Income","3.5","60.6","4.8","7.8"
"0","Dividend Per Share","0.00","0.26","0.00","0.00"
"0","Tax Rate","0.36","0.40","0.20","1.50"
"0","Basic EPS","0.07","1.23","0.10","0.16"
"1","Basic Weighted Average Shares","49.13","49.30","49.47","49.55"
"1","Basic EPS from Continuing Operations","0.07","1.23","0.10","0.16"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.07","1.21","0.10","0.16"
"1","Diluted Weighted Average Shares","49.96","50.50","50.02","50.07"
"1","Diluted EPS from Continuing Operations","0.07","1.21","0.10","0.16"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
