"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/26/2018","2/26/2018","2/26/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,810.3","1,666.7","1,610.9","1,596.4"
"0","Cost of Revenue","1,575.2","1,463.8","1,392.3","1,403.9"
"0","Gross Profit","235.2","203.0","218.6","192.5"
"0","Selling,General and Administrative","133.2","127.7","190.7","134.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","4.2","20.5","-1.5","-1.2"
"0","Operating Expenses","133.2","127.7","190.7","134.4"
"0","Operating Income","101.9","75.3","27.9","58.1"
"0","Net Interest Income","-18.8","-17.2","-15.6","-17.5"
"0","Other Income/Expense,Net","4.2","20.5","-1.5","-1.2"
"0","Pre-Tax Income","87.4","78.6","10.8","39.3"
"0","Provision for Income Tax","18.1","14.0","-10.7","31.4"
"0","Net Income","69.2","64.6","21.6","7.9"
"0","Dividend Per Share","0.44","0.48","0.50","0.52"
"0","Tax Rate","0.21","0.18","0.40","0.40"
"0","Basic EPS","1.60","1.49","0.49","0.18"
"1","Basic Weighted Average Shares","43.20","43.40","43.56","43.61"
"1","Basic EPS from Continuing Operations","1.60","1.49","0.49","0.18"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","1.57","1.47","0.49","0.18"
"1","Diluted Weighted Average Shares","44.07","43.94","44.13","44.44"
"1","Diluted EPS from Continuing Operations","1.57","1.47","0.49","0.18"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
