"0","Period End Date","9/24/2017","12/31/2017","4/1/2018","7/1/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/3/2017","-","5/10/2018","8/10/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","85.2","124.1","116.5","109.6"
"0","Cost of Revenue","67.9","86.7","83.2","79.3"
"0","Gross Profit","17.3","37.4","33.3","30.3"
"0","Selling,General and Administrative","10.4","13.6","12.5","13.9"
"1","General and Administrative Expense","7.2","10.0","9.0","9.3"
"1","Selling and Marketing Expense","3.2","3.7","3.5","4.6"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-3.9","-","-"
"0","Operating Expenses","14.3","17.5","16.9","18.6"
"0","Operating Income","3.0","19.8","16.4","11.7"
"0","Net Interest Income","-0.2","-0.3","-0.4","-0.4"
"0","Other Income/Expense,Net","0.0","-3.9","-","-"
"0","Pre-Tax Income","2.8","15.6","16.0","11.3"
"0","Provision for Income Tax","1.0","6.0","2.4","1.8"
"0","Net Income","1.7","9.6","13.6","9.6"
"0","Dividend Per Share","0.09","0.09","0.11","0.11"
"0","Tax Rate","0.33","0.34","0.28","0.24"
"0","Basic EPS","0.06","0.32","0.46","0.32"
"1","Basic Weighted Average Shares","30.35","29.92","29.69","29.71"
"1","Basic EPS from Continuing Operations","0.06","0.32","0.46","0.32"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.05","0.31","0.45","0.32"
"1","Diluted Weighted Average Shares","30.88","30.54","30.38","30.38"
"1","Diluted EPS from Continuing Operations","0.06","0.31","0.45","0.32"
"1","Diluted EPS,Continuing and Discontinued","-0.01","0.00","0.00","0.00"
