"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/14/2018","5/11/2018","8/10/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","4.2","3.1","3.7","3.4"
"0","Cost of Revenue","2.4","1.6","2.1","1.8"
"0","Gross Profit","1.9","1.5","1.6","1.6"
"0","Selling,General and Administrative","1.7","1.6","1.8","1.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","1.1","0.9","1.0","1.0"
"0","Special Income/Charges","-","0.0","-","-"
"0","Operating Expenses","2.8","2.5","2.8","2.7"
"0","Operating Income","-0.9","-1.1","-1.1","-1.1"
"0","Net Interest Income","0.0","0.0","0.0","0.0"
"0","Other Income/Expense,Net","0.7","0.0","0.0","0.0"
"0","Pre-Tax Income","-0.2","-1.0","-1.1","-1.0"
"0","Provision for Income Tax","0.0","-0.1","0.2","0.0"
"0","Net Income","-0.2","-0.9","-1.3","-1.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.05","0.09","0.18","0.00"
"0","Basic EPS","-0.01","-0.05","-0.08","-0.06"
"1","Basic Weighted Average Shares","16.76","16.78","16.80","16.82"
"1","Basic EPS from Continuing Operations","-0.01","-0.05","-0.08","-0.06"
"1","Basic EPS,Continuing and Discontinued","-","0.00","-","-"
"0","Diluted EPS","-0.01","-0.05","-0.08","-0.06"
"1","Diluted Weighted Average Shares","16.88","16.78","16.80","16.82"
"1","Diluted EPS from Continuing Operations","-0.01","-0.05","-0.08","-0.06"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","-","-"
