"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/23/2018","2/23/2018","2/23/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","992.3","1,042.8","1,125.3","1,529.0"
"0","Cost of Revenue","365.0","400.6","423.4","576.7"
"0","Gross Profit","627.3","642.1","702.0","952.3"
"0","Selling,General and Administrative","53.0","56.7","63.1","83.8"
"1","General and Administrative Expense","53.0","56.7","63.1","83.8"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-17.0","0.0","-40.8","-20.0"
"0","Operating Expenses","383.2","351.2","386.1","577.5"
"0","Operating Income","244.2","290.9","315.9","374.8"
"0","Net Interest Income","-123.2","-122.3","-129.9","-154.8"
"0","Other Income/Expense,Net","26.0","183.9","39.9","121.8"
"0","Pre-Tax Income","147.0","352.4","225.9","341.8"
"0","Provision for Income Tax","2.1","1.7","1.7","2.6"
"0","Net Income","148.0","332.3","212.2","328.4"
"0","Dividend Per Share","2.92","3.08","3.28","3.48"
"0","Tax Rate"
"0","Basic EPS","1.97","4.41","2.69","2.86"
"1","Basic Weighted Average Shares","74.98","75.18","78.50","113.41"
"1","Basic EPS from Continuing Operations","1.90","4.41","2.69","2.86"
"1","Basic EPS,Continuing and Discontinued","0.07","-","-","-"
"0","Diluted EPS","1.97","4.41","2.69","2.86"
"1","Diluted Weighted Average Shares","74.98","75.18","78.80","113.69"
"1","Diluted EPS from Continuing Operations","1.90","4.41","2.69","2.86"
"1","Diluted EPS,Continuing and Discontinued","0.07","-","-","-"
