"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","20-F","20-F","20-F"
"0","Stmt Source Date","2/23/2017","2/28/2018","2/28/2018","2/28/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","243.3","296.5","341.2","370.4"
"0","Cost of Revenue","80.0","106.5","124.0","125.5"
"0","Gross Profit","163.2","190.0","217.1","244.9"
"0","Selling,General and Administrative","42.8","51.4","66.2","102.5"
"1","General and Administrative Expense","32.1","41.4","54.5","67.7"
"1","Selling and Marketing Expense","10.7","10.0","11.7","34.8"
"0","Research and Development","4.2","6.0","7.0","6.5"
"0","Special Income/Charges","0.0","0.0","-0.1","0.0"
"0","Operating Expenses","52.1","57.4","73.2","109.0"
"0","Operating Income","111.2","132.6","143.9","135.9"
"0","Net Interest Income","2.9","3.8","7.6","7.0"
"0","Other Income/Expense,Net","8.6","-1.3","2.4","3.5"
"0","Pre-Tax Income","122.8","135.1","153.9","146.4"
"0","Provision for Income Tax","26.6","21.0","25.1","64.2"
"0","Net Income","70.9","89.0","104.8","67.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.22","0.16","0.16","0.44"
"0","Basic EPS","2.85","3.40","3.79","2.40"
"1","Basic Weighted Average Shares","24.43","25.60","26.85","27.36"
"1","Basic EPS from Continuing Operations","2.85","3.40","3.79","2.40"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","2.71","3.27","3.74","2.38"
"1","Diluted Weighted Average Shares","25.69","26.57","27.25","27.61"
"1","Diluted EPS from Continuing Operations","2.71","3.27","3.74","2.38"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
