"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/26/2017","-","4/26/2018","7/26/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","50.1","53.7","52.1","61.5"
"0","Cost of Revenue","15.2","15.6","18.2","19.8"
"0","Gross Profit","35.0","38.0","33.9","41.7"
"0","Selling,General and Administrative","31.6","32.5","35.5","37.4"
"1","General and Administrative Expense","15.2","16.5","17.3","18.2"
"1","Selling and Marketing Expense","16.4","16.0","18.1","19.2"
"0","Research and Development","9.3","10.0","11.1","11.4"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","40.9","42.5","46.6","48.8"
"0","Operating Income","-5.9","-4.5","-12.7","-7.1"
"0","Net Interest Income","-2.2","16.0","4.9","-2.9"
"0","Other Income/Expense,Net","-","-","-","-"
"0","Pre-Tax Income","-8.1","-6.9","-17.5","-9.9"
"0","Provision for Income Tax","3.4","4.1","3.2","5.6"
"0","Net Income","-11.5","-10.9","-20.7","-15.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.17","0.27","0.28","0.38"
"0","Basic EPS","-0.13","-0.13","-0.23","-0.17"
"1","Basic Weighted Average Shares","89.13","89.39","89.99","91.33"
"1","Basic EPS from Continuing Operations","-0.13","-0.13","-0.23","-0.17"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-0.13","-0.13","-0.23","-0.17"
"1","Diluted Weighted Average Shares","89.13","89.39","89.99","91.33"
"1","Diluted EPS from Continuing Operations","-0.13","-0.13","-0.23","-0.17"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
