"0","Period End Date","12/31/2013","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","4/15/2015","4/17/2017","4/16/2018","4/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","11.3","13.5","0.0","0.9"
"0","Cost of Revenue","8.4","10.1","0.0","0.7"
"0","Gross Profit","3.0","3.4","0.0","0.2"
"0","Selling,General and Administrative","1.5","14.7","11.5","13.2"
"1","General and Administrative Expense","1.5","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-3.6","1.0","2.7"
"0","Operating Expenses","1.5","17.6","11.5","13.4"
"0","Operating Income","1.4","-14.3","-11.5","-13.2"
"0","Net Interest Income","-0.1","-1.4","-0.5","-0.6"
"0","Other Income/Expense,Net","0.0","-3.6","-0.3","2.0"
"0","Pre-Tax Income","1.2","-19.2","-12.3","-11.9"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","1.2","-19.2","-17.7","-39.2"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.01","0.00"
"0","Basic EPS","21.71","-26.58","-13.97","-4.63"
"1","Basic Weighted Average Shares","0.06","0.72","1.27","9.55"
"1","Basic EPS from Continuing Operations","21.71","-26.58","-9.68","-1.77"
"1","Basic EPS,Continuing and Discontinued","-","0.00","-4.29","-2.86"
"0","Diluted EPS","21.71","-26.58","-13.97","-4.63"
"1","Diluted Weighted Average Shares","0.06","0.72","1.27","9.55"
"1","Diluted EPS from Continuing Operations","21.71","-26.58","-9.68","-1.77"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","-4.29","-2.86"
