"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","6-K","6-K","6-K"
"0","Stmt Source Date","11/27/2017","5/24/2018","8/29/2018","8/29/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","117.9","68.7","70.3","76.8"
"0","Cost of Revenue","53.4","34.3","31.9","40.2"
"0","Gross Profit","64.5","34.4","38.4","36.7"
"0","Selling,General and Administrative","57.2","50.9","44.0","44.3"
"1","General and Administrative Expense","24.3","22.6","16.8","18.9"
"1","Selling and Marketing Expense","32.9","28.3","27.2","25.4"
"0","Research and Development","18.1","16.3","12.3","11.3"
"0","Special Income/Charges","1.1","0.0","-","-"
"0","Operating Expenses","75.3","66.7","56.1","54.4"
"0","Operating Income","-10.8","-32.3","-17.7","-17.7"
"0","Net Interest Income","5.8","6.5","5.8","6.5"
"0","Other Income/Expense,Net","1.4","-0.3","2.0","-1.0"
"0","Pre-Tax Income","-3.6","-26.1","-9.9","-12.2"
"0","Provision for Income Tax","0.4","1.1","0.6","-0.1"
"0","Net Income","-4.1","-26.8","-10.8","-11.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00000000","0.00292610","0.00438915","0.00000000"
"0","Basic EPS","-0.04","-0.21","-0.08","-0.09"
"1","Basic Weighted Average Shares","18.16","18.92","18.96","18.59"
"1","Basic EPS from Continuing Operations","-0.04","-0.21","-0.08","-0.09"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-0.04","-0.21","-0.08","-0.09"
"1","Diluted Weighted Average Shares","18.16","18.92","18.96","18.59"
"1","Diluted EPS from Continuing Operations","-0.04","-0.21","-0.08","-0.09"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
