"0","Period End Date","1/3/2015","1/2/2016","12/31/2016","12/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/7/2017","3/14/2018","3/14/2018","3/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","283.5","290.8","303.3","303.4"
"0","Cost of Revenue","205.1","207.7","211.3","213.7"
"0","Gross Profit","78.5","83.2","92.0","89.7"
"0","Selling,General and Administrative","79.1","76.8","81.7","80.0"
"1","General and Administrative Expense","37.1","36.6","40.6","40.7"
"1","Selling and Marketing Expense","42.0","40.2","41.1","39.3"
"0","Research and Development","4.9","4.8","5.6","4.7"
"0","Special Income/Charges","0.1","0.0","0.0","0.1"
"0","Operating Expenses","84.4","82.0","87.8","85.0"
"0","Operating Income","-5.9","1.1","4.3","4.6"
"0","Net Interest Income","-1.1","-1.2","-1.2","-1.7"
"0","Other Income/Expense,Net","0.1","0.0","0.0","0.1"
"0","Pre-Tax Income","-6.9","0.0","3.1","3.0"
"0","Provision for Income Tax","0.1","0.1","0.1","-21.5"
"0","Net Income","-6.9","-2.4","-0.6","24.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.25","0.25","0.40"
"0","Basic EPS","-0.21","-0.01","0.08","0.69"
"1","Basic Weighted Average Shares","33.49","33.95","34.77","35.19"
"1","Basic EPS from Continuing Operations","-0.21","-0.01","0.08","0.69"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-0.21","-0.01","0.08","0.62"
"1","Diluted Weighted Average Shares","33.49","33.95","36.21","39.63"
"1","Diluted EPS from Continuing Operations","-0.21","-0.01","0.08","0.62"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
