"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/14/2017","2/16/2018","2/16/2018","2/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","4,624.5","3,434.4","3,185.8","3,300.2"
"0","Cost of Revenue","3,145.6","2,362.7","2,193.4","2,270.7"
"0","Gross Profit","1,478.8","1,071.7","992.4","1,029.5"
"0","Selling,General and Administrative","1,011.2","748.3","696.8","732.3"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-58.1","-58.3","-58.7","-221.1"
"0","Operating Expenses","1,011.2","748.3","696.8","732.3"
"0","Operating Income","467.7","323.3","295.6","297.1"
"0","Net Interest Income","-51.3","-47.5","-30.3","-41.1"
"0","Other Income/Expense,Net","-58.1","-57.7","-58.8","-268.0"
"0","Pre-Tax Income","358.2","218.1","206.5","-12.0"
"0","Provision for Income Tax","-62.0","41.2","51.8","42.6"
"0","Net Income","392.1","167.7","128.1","151.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.17","0.21","0.30","0.40"
"0","Basic EPS","3.06","1.35","1.04","1.23"
"1","Basic Weighted Average Shares","121.14","124.10","122.91","123.23"
"1","Basic EPS from Continuing Operations","3.06","1.27","1.12","-0.59"
"1","Basic EPS,Continuing and Discontinued","-","0.08","-0.08","1.82"
"0","Diluted EPS","3.02","1.34","1.04","1.22"
"1","Diluted Weighted Average Shares","122.67","124.87","123.20","123.23"
"1","Diluted EPS from Continuing Operations","3.02","1.26","1.12","-0.59"
"1","Diluted EPS,Continuing and Discontinued","-","0.08","-0.08","1.81"
