"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/3/2017","3/14/2018","3/14/2018","3/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","98.8","102.3","109.4","117.6"
"0","Cost of Revenue","41.7","44.6","45.6","49.1"
"0","Gross Profit","57.1","57.7","63.8","68.5"
"0","Selling,General and Administrative","25.0","27.2","28.4","29.7"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","1.1","0.3","0.1"
"0","Operating Expenses","28.8","31.3","32.6","34.3"
"0","Operating Income","28.3","26.4","31.2","34.2"
"0","Net Interest Income","-0.2","-0.2","-0.1","0.0"
"0","Other Income/Expense,Net","0.0","1.1","0.3","0.1"
"0","Pre-Tax Income","28.1","27.4","31.4","34.3"
"0","Provision for Income Tax","9.9","9.8","10.8","11.3"
"0","Net Income","18.2","17.6","20.5","22.9"
"0","Dividend Per Share","0.06","0.26","0.34","0.40"
"0","Tax Rate","0.35","0.36","0.35","0.33"
"0","Basic EPS","2.62","2.52","2.93","3.26"
"1","Basic Weighted Average Shares","6.93","6.94","6.96","6.98"
"1","Basic EPS from Continuing Operations","2.62","2.52","2.93","3.26"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","2.58","2.49","2.88","3.18"
"1","Diluted Weighted Average Shares","7.05","7.02","7.07","7.21"
"1","Diluted EPS from Continuing Operations","2.58","2.49","2.88","3.18"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
