"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q/A","NA","10-Q/A","10-Q"
"0","Stmt Source Date","8/20/2018","-","8/20/2018","8/20/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3.0","4.2","3.4","3.2"
"0","Cost of Revenue","2.6","2.9","2.0","1.9"
"0","Gross Profit","0.4","1.3","1.4","1.3"
"0","Selling,General and Administrative","1.3","1.5","1.4","1.4"
"1","General and Administrative Expense","1.1","1.3","1.2","1.2"
"1","Selling and Marketing Expense","0.2","0.2","0.2","0.2"
"0","Research and Development","0.1","0.1","0.1","0.1"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","1.3","1.6","1.5","1.5"
"0","Operating Income","-0.9","-0.3","-0.1","-0.3"
"0","Net Interest Income","-","-","0.1","0.0"
"0","Other Income/Expense,Net","0.1","-0.1","-","-"
"0","Pre-Tax Income","-0.8","-0.2","0.0","-0.3"
"0","Provision for Income Tax","-0.3","-0.1","0.0","0.0"
"0","Net Income","-0.8","-0.2","0.0","-0.3"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.40","0.40","0.27","0.27"
"0","Basic EPS","-0.05","0.16","0.00","-0.02"
"1","Basic Weighted Average Shares","15.97","12.28","11.13","11.34"
"1","Basic EPS from Continuing Operations","-0.03","-0.01","0.00","-0.02"
"1","Basic EPS,Continuing and Discontinued","-0.02","0.17","0.00","0.00"
"0","Diluted EPS","-0.05","0.16","0.00","-0.02"
"1","Diluted Weighted Average Shares","15.97","12.28","11.41","11.34"
"1","Diluted EPS from Continuing Operations","-0.03","-0.01","0.00","-0.02"
"1","Diluted EPS,Continuing and Discontinued","-0.02","0.17","0.00","0.00"
