"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/4/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","487.0","481.2","570.8","594.7"
"0","Cost of Revenue","216.5","215.3","315.2","315.6"
"0","Gross Profit","270.5","265.9","255.7","279.1"
"0","Selling,General and Administrative","198.2","199.7","191.3","205.0"
"1","General and Administrative Expense","97.7","96.2","85.3","95.7"
"1","Selling and Marketing Expense","100.5","103.5","105.9","109.3"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-2.0","-2.0","0.1","-16.3"
"0","Operating Expenses","198.2","199.7","191.3","205.0"
"0","Operating Income","72.3","66.2","64.4","74.0"
"0","Net Interest Income","-14.2","-16.9","-15.2","-14.1"
"0","Other Income/Expense,Net","5.0","-4.2","-2.6","-42.6"
"0","Pre-Tax Income","63.1","45.0","46.7","17.4"
"0","Provision for Income Tax","22.4","-63.0","10.7","6.6"
"0","Net Income","40.8","108.0","36.0","10.8"
"0","Dividend Per Share","0.35","0.40","0.40","0.40"
"0","Tax Rate","0.36","0.00","0.03","0.13"
"0","Basic EPS","1.50","4.02","1.35","0.40"
"1","Basic Weighted Average Shares","27.09","26.66","26.69","26.73"
"1","Basic EPS from Continuing Operations","1.50","4.02","1.35","0.40"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.47","3.92","1.32","0.39"
"1","Diluted Weighted Average Shares","27.71","27.36","27.31","27.25"
"1","Diluted EPS from Continuing Operations","1.47","3.92","1.32","0.39"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
