"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/10/2017","3/9/2018","3/9/2018","3/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","32.6","32.0","29.8","31.2"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","8.8","8.0","9.7","9.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","53.2","43.7","2.2","1.7"
"0","Operating Expenses","28.4","25.4","24.0","23.9"
"0","Operating Income","4.1","6.5","5.8","7.3"
"0","Net Interest Income","-9.4","-8.3","-11.8","-5.1"
"0","Other Income/Expense,Net","53.2","43.7","2.2","1.7"
"0","Pre-Tax Income","47.9","42.0","-3.8","4.0"
"0","Provision for Income Tax","-17.0","20.6","-1.3","-0.6"
"0","Net Income","64.9","21.4","-2.5","4.6"
"0","Dividend Per Share","-","-","0.20","0.28"
"0","Tax Rate","0.35","0.40","0.34","0.15"
"0","Basic EPS","-","-","-0.13","0.23"
"1","Basic Weighted Average Shares","18.30","19.24","19.15","19.61"
"1","Basic EPS from Continuing Operations","-","-","-0.13","0.23"
"1","Basic EPS,Continuing and Discontinued","-","-","0.00","0.00"
"0","Diluted EPS","-","-","-0.13","0.23"
"1","Diluted Weighted Average Shares","18.30","19.24","19.15","19.64"
"1","Diluted EPS from Continuing Operations","-","-","-0.13","0.23"
"1","Diluted EPS,Continuing and Discontinued","-","-","0.00","0.00"
