"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/3/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","65.5","66.5","64.0","67.4"
"0","Cost of Revenue","15.9","19.3","24.5","26.0"
"0","Gross Profit","49.6","47.2","39.5","41.4"
"0","Selling,General and Administrative","3.5","3.3","4.3","6.5"
"1","General and Administrative Expense","-","-","4.3","6.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","9.1","10.5","4.3","6.5"
"0","Operating Income","40.4","36.7","35.2","34.9"
"0","Net Interest Income","-7.7","-9.7","-9.9","-10.4"
"0","Other Income/Expense,Net","-","-","-","-"
"0","Pre-Tax Income","32.7","27.0","25.3","24.5"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","28.9","23.6","21.2","20.1"
"0","Dividend Per Share","0.47","0.48","0.49","0.49"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","0.63","0.50","0.43","0.39"
"1","Basic Weighted Average Shares","42.13","42.11","42.13","42.23"
"1","Basic EPS from Continuing Operations","0.63","0.50","0.43","0.39"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.63","0.49","0.43","0.39"
"1","Diluted Weighted Average Shares","42.16","42.27","42.24","42.29"
"1","Diluted EPS from Continuing Operations","0.63","0.49","0.43","0.39"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
