"0","Period End Date","3/31/2015","3/31/2016","3/31/2017","3/31/2018"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","6/7/2017","5/31/2018","5/31/2018","5/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","0.6","1.5","4.2","4.6"
"0","Cost of Revenue","0.0","0.0","1.0","1.0"
"0","Gross Profit","0.6","1.5","3.3","3.6"
"0","Selling,General and Administrative","17.9","22.1","22.3","20.9"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","12.9","18.0","19.5","18.0"
"0","Special Income/Charges","0.2","0.0","-0.1","0.0"
"0","Operating Expenses","30.9","40.1","41.8","38.8"
"0","Operating Income","-30.3","-38.6","-38.6","-35.3"
"0","Net Interest Income","0.0","0.1","0.2","0.5"
"0","Other Income/Expense,Net","0.2","0.0","0.0","0.0"
"0","Pre-Tax Income","-30.1","-38.6","-38.4","-34.8"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","-30.1","-38.6","-38.4","-34.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.38","-0.43","-0.39","-0.32"
"1","Basic Weighted Average Shares","79.65","90.06","97.76","107.24"
"1","Basic EPS from Continuing Operations","-0.38","-0.43","-0.39","-0.32"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-0.38","-0.43","-0.39","-0.32"
"1","Diluted Weighted Average Shares","79.65","90.06","97.76","107.24"
"1","Diluted EPS from Continuing Operations","-0.38","-0.43","-0.39","-0.32"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
