"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/8/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","12.7","15.0","9.6","12.4"
"0","Cost of Revenue","0.8","1.0","1.0","1.1"
"0","Gross Profit","12.0","14.0","8.6","11.3"
"0","Selling,General and Administrative","12.8","11.6","11.3","12.0"
"1","General and Administrative Expense","5.3","5.2","5.0","5.4"
"1","Selling and Marketing Expense","7.5","6.4","6.3","6.6"
"0","Research and Development","2.1","1.9","2.3","2.3"
"0","Special Income/Charges","0.7","0.7","-","-0.1"
"0","Operating Expenses","15.9","15.1","15.4","15.2"
"0","Operating Income","-4.0","-1.1","-6.8","-3.9"
"0","Net Interest Income","-0.1","0.0","0.0","0.0"
"0","Other Income/Expense,Net","0.7","0.7","0.7","1.0"
"0","Pre-Tax Income","-3.3","-0.5","-6.1","-2.9"
"0","Provision for Income Tax","0.0","-0.4","0.0","0.0"
"0","Net Income","12.3","-0.9","-6.1","-3.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.02","0.02","0.03"
"0","Basic EPS","0.24","-0.02","-0.12","-0.06"
"1","Basic Weighted Average Shares","50.64","51.20","51.83","52.24"
"1","Basic EPS from Continuing Operations","-0.06","0.00","-0.12","-0.06"
"1","Basic EPS,Continuing and Discontinued","0.30","-0.02","0.00","0.00"
"0","Diluted EPS","0.24","-0.02","-0.12","-0.06"
"1","Diluted Weighted Average Shares","50.64","51.20","51.83","52.24"
"1","Diluted EPS from Continuing Operations","-0.06","0.00","-0.12","-0.06"
"1","Diluted EPS,Continuing and Discontinued","0.30","-0.02","0.00","0.00"
