"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","NA","Quarterly","6-K"
"0","Stmt Source Date","10/30/2017","-","5/4/2018","8/6/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","16,222.0","14,937.0","16,507.0","16,181.0"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","8,546.0","-9,282.0","-","-"
"1","General and Administrative Expense","8,546.0","-9,282.0","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","11,790.0","12,868.0","2,838.0","20,471.0"
"0","Operating Income","-","-","-","-"
"0","Net Interest Income","7,127.0","7,272.0","7,456.0","7,644.0"
"0","Other Income/Expense,Net","-","-","-","-"
"0","Pre-Tax Income","4,620.0","2,304.0","4,755.0","5,957.0"
"0","Provision for Income Tax","1,115.0","1,978.0","1,017.0","1,279.0"
"0","Net Income","3,236.0","52.0","3,396.0","4,352.0"
"0","Dividend Per Share","0.50","0.50","1.05","0.50"
"0","Tax Rate","0.34","0.31","0.21","0.31"
"0","Basic EPS","0.75","-0.10","0.75","1.05"
"1","Basic Weighted Average Shares","3,944.00","4,029.20","4,114.67","3,884.53"
"1","Basic EPS from Continuing Operations","0.75","-0.10","0.75","1.05"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","0.75","-0.10","0.75","1.05"
"1","Diluted Weighted Average Shares","3,944.00","4,109.20","4,114.67","3,918.93"
"1","Diluted EPS from Continuing Operations","0.75","-0.10","0.75","1.05"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
