"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/10/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","667.0","679.0","685.2","878.5"
"0","Cost of Revenue","448.7","458.4","467.4","614.7"
"0","Gross Profit","218.3","220.7","217.7","263.8"
"0","Selling,General and Administrative","149.2","151.4","164.4","179.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","157.4","159.9","172.0","198.2"
"0","Operating Income","60.9","60.8","45.7","65.7"
"0","Net Interest Income","-7.1","-6.0","-6.5","-20.6"
"0","Other Income/Expense,Net","-","-","-","-"
"0","Pre-Tax Income","53.8","54.8","39.1","45.1"
"0","Provision for Income Tax","18.9","-12.6","9.9","11.5"
"0","Net Income","34.9","67.3","29.1","33.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.35","-0.17","0.25","0.26"
"0","Basic EPS","0.66","1.29","0.56","0.64"
"1","Basic Weighted Average Shares","52.50","52.03","52.18","52.31"
"1","Basic EPS from Continuing Operations","0.66","1.29","0.56","0.64"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.66","1.27","0.55","0.63"
"1","Diluted Weighted Average Shares","53.17","52.86","52.83","53.01"
"1","Diluted EPS from Continuing Operations","0.66","1.27","0.55","0.63"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
