"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K/A","10-K","10-K","10-K"
"0","Stmt Source Date","4/3/2018","4/11/2018","4/11/2018","4/11/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","174.7","202.7","173.2","213.1"
"0","Cost of Revenue","139.1","160.8","143.3","176.3"
"0","Gross Profit","35.6","42.0","29.9","36.8"
"0","Selling,General and Administrative","21.5","39.2","37.0","34.5"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","1.1","3.1","2.9","2.6"
"0","Special Income/Charges","-","0.0","0.9","0.4"
"0","Operating Expenses","22.6","42.3","39.9","37.1"
"0","Operating Income","13.1","-0.3","-10.0","-0.3"
"0","Net Interest Income","-1.7","-6.4","-7.8","-6.5"
"0","Other Income/Expense,Net","-0.5","-0.3","-0.2","-0.8"
"0","Pre-Tax Income","10.8","-7.1","-18.0","-7.5"
"0","Provision for Income Tax","3.6","-1.9","-0.6","-0.1"
"0","Net Income","7.1","-5.4","-37.1","-8.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.35"
"0","Basic EPS","0.51","-0.34","-2.30","-0.49"
"1","Basic Weighted Average Shares","13.86","15.97","16.13","16.55"
"1","Basic EPS from Continuing Operations","0.52","-0.33","-1.44","-0.43"
"1","Basic EPS,Continuing and Discontinued","-0.01","-0.01","-0.86","-0.06"
"0","Diluted EPS","0.51","-0.34","-2.30","-0.49"
"1","Diluted Weighted Average Shares","13.90","15.97","16.13","16.55"
"1","Diluted EPS from Continuing Operations","0.52","-0.33","-1.44","-0.43"
"1","Diluted EPS,Continuing and Discontinued","-0.01","-0.01","-0.86","-0.06"
