"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/30/2017","-","5/9/2018","7/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","669.5","747.2","757.7","790.1"
"0","Cost of Revenue","450.0","507.7","501.1","519.9"
"0","Gross Profit","219.5","239.5","256.6","270.1"
"0","Selling,General and Administrative","138.0","155.4","161.2","163.9"
"1","General and Administrative Expense","138.0","155.4","161.2","163.9"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","51.6","-8.5","-10.2","-11.5"
"0","Operating Expenses","138.0","155.4","161.2","163.9"
"0","Operating Income","81.5","84.0","95.4","106.2"
"0","Net Interest Income","-4.6","-4.4","-4.4","-4.8"
"0","Other Income/Expense,Net","53.8","-5.9","-6.7","-7.1"
"0","Pre-Tax Income","130.6","73.7","84.2","94.3"
"0","Provision for Income Tax","24.5","49.5","23.4","25.4"
"0","Net Income","106.1","24.2","60.8","68.9"
"0","Dividend Per Share","0.35","0.39","0.39","0.39"
"0","Tax Rate","0.25","0.32","0.32","0.32"
"0","Basic EPS","1.61","0.36","0.93","1.05"
"1","Basic Weighted Average Shares","65.81","65.65","65.58","65.34"
"1","Basic EPS from Continuing Operations","1.61","0.36","0.93","1.05"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.59","0.36","0.92","1.04"
"1","Diluted Weighted Average Shares","66.70","66.54","66.44","66.12"
"1","Diluted EPS from Continuing Operations","1.59","0.36","0.92","1.04"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
