"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/26/2017","-","4/30/2018","7/30/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","212.9","211.1","212.1","222.0"
"0","Cost of Revenue","138.1","137.1","136.6","141.0"
"0","Gross Profit","74.8","74.0","75.4","80.9"
"0","Selling,General and Administrative","51.6","50.2","50.6","54.7"
"1","General and Administrative Expense","51.6","50.2","50.6","54.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-9.7","-7.0","-5.2","-3.7"
"0","Operating Expenses","51.6","50.2","50.6","54.7"
"0","Operating Income","23.1","23.8","24.9","26.3"
"0","Net Interest Income","0.0","-1.0","-1.2","-1.0"
"0","Other Income/Expense,Net","-8.9","-6.0","-5.0","-3.5"
"0","Pre-Tax Income","14.2","16.8","18.7","21.8"
"0","Provision for Income Tax","3.1","27.4","5.6","3.7"
"0","Net Income","11.1","-9.8","12.7","19.2"
"0","Dividend Per Share","0.36","0.36","0.36","0.36"
"0","Tax Rate"
"0","Basic EPS","0.84","-0.73","0.96","1.44"
"1","Basic Weighted Average Shares","13.22","13.23","13.25","13.27"
"1","Basic EPS from Continuing Operations","0.84","-0.73","0.96","1.44"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.83","-0.73","0.95","1.44"
"1","Diluted Weighted Average Shares","13.25","13.27","13.28","13.30"
"1","Diluted EPS from Continuing Operations","0.83","-0.73","0.95","1.44"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
