"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","20-F","20-F","20-F","20-F"
"0","Stmt Source Date","4/28/2017","4/30/2018","4/30/2018","4/30/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","51,094.5","52,399.3","53,456.0","53,073.9"
"0","Cost of Revenue","44,511.2","40,660.3","40,742.5","46,600.6"
"0","Gross Profit","6,583.3","11,739.0","12,713.5","6,473.3"
"0","Selling,General and Administrative","1,508.5","1,671.6","2,025.0","2,038.2"
"1","General and Administrative Expense","1,445.1","1,638.2","1,987.0","1,928.7"
"1","Selling and Marketing Expense","63.4","33.4","37.9","109.5"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-78.0","7,569.7","-193.8","-204.7"
"0","Operating Expenses","1,251.2","1,475.9","1,932.5","1,913.1"
"0","Operating Income","5,332.1","10,263.1","10,781.0","4,560.2"
"0","Net Interest Income","-1,932.4","-1,587.7","-1,374.0","-1,417.4"
"0","Other Income/Expense,Net","383.2","8,011.5","-3.1","90.0"
"0","Pre-Tax Income","3,783.0","16,686.9","9,403.9","3,232.8"
"0","Provision for Income Tax","1,279.4","4,686.5","3,010.0","1,943.5"
"0","Net Income","2,403.3","11,886.7","6,304.7","1,161.7"
"0","Dividend Per Share","0.23","1.44","0.00","0.35"
"0","Tax Rate","0.00030411810","0.00025045020","0.00028622880","0.00053667900"
"0","Basic EPS","1.92","9.26","4.91","0.90"
"1","Basic Weighted Average Shares","1.12","1.15","1.15","1.15"
"1","Basic EPS from Continuing Operations","1.92","9.26","4.91","0.90"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.92","9.26","4.91","0.90"
"1","Diluted Weighted Average Shares","1.12","1.15","1.15","1.15"
"1","Diluted EPS from Continuing Operations","1.92","9.26","4.91","0.90"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
