"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/30/2016","4/17/2017","3/16/2018","3/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","217.9","229.0","229.7","232.6"
"0","Cost of Revenue","176.2","183.9","183.5","179.8"
"0","Gross Profit","41.6","45.1","46.2","52.8"
"0","Selling,General and Administrative","29.0","27.4","31.4","38.2"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","8.9","10.1","11.6","13.8"
"0","Special Income/Charges","0.5","-0.8","2.0","1.3"
"0","Operating Expenses","38.2","38.4","44.0","53.0"
"0","Operating Income","3.4","6.6","2.2","-0.1"
"0","Net Interest Income","-0.1","-0.3","0.1","-0.1"
"0","Other Income/Expense,Net","0.5","-0.8","1.3","0.6"
"0","Pre-Tax Income","3.8","5.5","3.7","0.4"
"0","Provision for Income Tax","3.7","1.5","1.1","4.0"
"0","Net Income","-3.7","-0.9","1.8","-3.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.35","0.27","0.31","0.40"
"0","Basic EPS","-0.24","-0.06","0.11","-0.22"
"1","Basic Weighted Average Shares","15.50","15.56","15.68","15.95"
"1","Basic EPS from Continuing Operations","0.00","0.26","0.16","-0.23"
"1","Basic EPS,Continuing and Discontinued","-0.24","-0.32","-0.05","0.01"
"0","Diluted EPS","-0.24","-0.06","0.11","-0.22"
"1","Diluted Weighted Average Shares","15.58","15.67","15.74","15.95"
"1","Diluted EPS from Continuing Operations","0.00","0.26","0.16","-0.23"
"1","Diluted EPS,Continuing and Discontinued","-0.24","-0.32","-0.05","0.01"
