"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","10-Q","NA","10-Q"
"0","Stmt Source Date","11/8/2017","2/9/2018","-","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","6,163.0","6,186.0","6,294.0","5,282.0"
"0","Cost of Revenue","4,312.0","4,521.0","4,323.0","3,867.0"
"0","Gross Profit","1,851.0","1,665.0","1,971.0","1,415.0"
"0","Selling,General and Administrative","672.0","475.0","453.0","440.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-192.0","-213.0","-208.0","-185.0"
"0","Operating Expenses","1,209.0","956.0","1,038.0","911.0"
"0","Operating Income","642.0","709.0","933.0","504.0"
"0","Net Interest Income","-62.0","-50.0","-74.0","-53.0"
"0","Other Income/Expense,Net","-193.0","-221.0","-198.0","-91.0"
"0","Pre-Tax Income","387.0","438.0","661.0","360.0"
"0","Provision for Income Tax","122.0","-341.0","96.0","129.0"
"0","Net Income","256.0","776.0","560.0","259.0"
"0","Dividend Per Share","0.18","0.18","0.18","0.19"
"0","Tax Rate","0.32","0.78","-0.14","0.36"
"0","Basic EPS","0.90","2.72","1.97","0.91"
"1","Basic Weighted Average Shares","284.87","285.38","285.62","284.44"
"1","Basic EPS from Continuing Operations","0.90","2.72","1.97","0.79"
"1","Basic EPS,Continuing and Discontinued","-","-","-","0.12"
"0","Diluted EPS","0.88","2.68","1.93","0.90"
"1","Diluted Weighted Average Shares","289.29","289.77","290.49","289.30"
"1","Diluted EPS from Continuing Operations","0.88","2.68","1.93","0.78"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","0.12"
