"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/27/2017","-","5/1/2018","7/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","118.0","117.9","120.6","116.0"
"0","Cost of Revenue","11.5","11.0","11.8","12.4"
"0","Gross Profit","106.5","107.0","108.8","103.6"
"0","Selling,General and Administrative","1.6","30.2","13.9","18.1"
"1","General and Administrative Expense","1.6","30.2","13.9","18.1"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-1.1","-1.2","-10.6"
"0","Operating Expenses","51.0","79.6","64.2","66.7"
"0","Operating Income","55.6","27.4","44.7","36.9"
"0","Net Interest Income","-24.4","-24.6","-23.0","-22.6"
"0","Other Income/Expense,Net","0.4","-0.7","16.1","3.3"
"0","Pre-Tax Income","31.6","2.1","37.8","17.6"
"0","Provision for Income Tax","0.2","0.1","0.2","0.1"
"0","Net Income","31.4","2.1","33.2","11.7"
"0","Dividend Per Share","0.51","0.51","0.51","0.51"
"0","Tax Rate"
"0","Basic EPS","0.35","0.02","0.37","0.13"
"1","Basic Weighted Average Shares","89.36","89.38","89.38","89.39"
"1","Basic EPS from Continuing Operations","0.35","0.02","0.37","0.13"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.35","0.02","0.37","0.13"
"1","Diluted Weighted Average Shares","89.38","89.39","89.39","89.42"
"1","Diluted EPS from Continuing Operations","0.35","0.02","0.37","0.13"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
