"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/3/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","935.0","999.0","929.0","943.0"
"0","Cost of Revenue","778.0","851.0","808.0","798.0"
"0","Gross Profit","157.0","148.0","121.0","145.0"
"0","Selling,General and Administrative","65.0","67.0","83.0","82.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-60.0","-42.0","-6.0","-11.0"
"0","Operating Expenses","104.0","109.0","121.0","116.0"
"0","Operating Income","53.0","39.0","0.0","29.0"
"0","Net Interest Income","19.0","-124.0","-20.0","-18.0"
"0","Other Income/Expense,Net","-60.0","-41.0","5.0","2.0"
"0","Pre-Tax Income","-26.0","-22.0","-15.0","13.0"
"0","Provision for Income Tax","-23.0","36.0","-4.0","5.0"
"0","Net Income","-3.0","-58.0","-11.0","8.0"
"0","Dividend Per Share","0.25","0.25","0.26","0.26"
"0","Tax Rate","0.40","0.30","0.12","0.00"
"0","Basic EPS","-0.07","-1.72","-0.32","0.24"
"1","Basic Weighted Average Shares","34.20","34.70","34.70","34.00"
"1","Basic EPS from Continuing Operations","-0.07","-1.72","-0.32","0.24"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.07","-1.72","-0.32","0.23"
"1","Diluted Weighted Average Shares","34.20","34.70","34.70","34.30"
"1","Diluted EPS from Continuing Operations","-0.07","-1.72","-0.32","0.23"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
