"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/13/2018","5/15/2018","8/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","12.3","12.3","11.6","12.6"
"0","Cost of Revenue","9.1","8.9","8.3","9.5"
"0","Gross Profit","3.3","3.4","3.3","3.1"
"0","Selling,General and Administrative","3.6","3.6","3.4","3.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-1.2"
"0","Operating Expenses","3.6","3.6","3.4","3.6"
"0","Operating Income","-0.4","-0.3","-0.1","-0.6"
"0","Net Interest Income","-0.1","-0.1","0.0","0.0"
"0","Other Income/Expense,Net","-","-","-0.3","-1.2"
"0","Pre-Tax Income","-0.5","-0.4","-0.4","-1.8"
"0","Provision for Income Tax","-0.2","0.3","-0.1","-0.2"
"0","Net Income","-0.3","-0.7","-0.3","-1.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.40","0.09","0.02","0.08"
"0","Basic EPS","-0.03","-0.07","-0.03","-0.15"
"1","Basic Weighted Average Shares","10.33","10.23","10.25","10.31"
"1","Basic EPS from Continuing Operations","-0.03","-0.07","-0.03","-0.15"
"1","Basic EPS,Continuing and Discontinued","-","0.00","-","-"
"0","Diluted EPS","-0.03","-0.07","-0.03","-0.15"
"1","Diluted Weighted Average Shares","10.33","10.23","10.25","10.31"
"1","Diluted EPS from Continuing Operations","-0.03","-0.07","-0.03","-0.15"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","-","-"
