"0","Period End Date","1/3/2015","12/31/2015","12/31/2016","12/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/16/2017","3/15/2018","3/15/2018","3/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","15.3","17.9","21.7","21.2"
"0","Cost of Revenue","10.0","10.4","11.3","10.7"
"0","Gross Profit","5.3","7.5","10.4","10.5"
"0","Selling,General and Administrative","10.0","8.7","10.8","22.1"
"1","General and Administrative Expense","7.9","7.2","9.2","17.6"
"1","Selling and Marketing Expense","2.1","1.5","1.6","4.5"
"0","Research and Development","0.5","0.9","2.5","4.0"
"0","Special Income/Charges","0.0","0.0","-0.3","-0.7"
"0","Operating Expenses","10.5","9.6","13.3","26.1"
"0","Operating Income","-5.2","-2.1","-2.9","-15.6"
"0","Net Interest Income","-0.2","-0.6","-0.3","-0.2"
"0","Other Income/Expense,Net","0.0","-","-0.3","-0.7"
"0","Pre-Tax Income","-5.4","-2.6","-3.6","-16.5"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","-5.4","-2.8","-2.9","-11.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.15","-0.08","-0.08","-0.26"
"1","Basic Weighted Average Shares","35.49","35.88","37.29","44.60"
"1","Basic EPS from Continuing Operations","-0.15","-0.07","-0.10","-0.37"
"1","Basic EPS,Continuing and Discontinued","0.00","-0.01","0.02","0.11"
"0","Diluted EPS","-0.15","-0.08","-0.08","-0.26"
"1","Diluted Weighted Average Shares","35.49","35.88","37.29","44.60"
"1","Diluted EPS from Continuing Operations","-0.15","-0.07","-0.10","-0.37"
"1","Diluted EPS,Continuing and Discontinued","0.00","-0.01","0.02","0.11"
