"0","Period End Date","12/31/2013","12/30/2014","1/3/2017","1/2/2018"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/8/2016","3/13/2017","3/15/2018","3/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","371.0","396.0","452.1","471.5"
"0","Cost of Revenue","291.5","309.6","344.7","363.2"
"0","Gross Profit","79.5","86.4","107.3","108.2"
"0","Selling,General and Administrative","26.1","30.8","40.6","42.5"
"1","General and Administrative Expense","-","-","40.6","42.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-4.4","-14.1","-0.3","-1.1"
"0","Operating Expenses","45.9","49.6","63.7","65.9"
"0","Operating Income","33.6","36.8","43.6","42.3"
"0","Net Interest Income","-35.6","-30.9","-6.3","-7.2"
"0","Other Income/Expense,Net","-4.4","-14.1","-1.0","-1.1"
"0","Pre-Tax Income","-6.5","-8.2","36.2","34.0"
"0","Provision for Income Tax","0.1","1.1","15.3","-15.8"
"0","Net Income","-6.5","-9.3","20.9","49.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.01","0.00","0.40","0.27"
"0","Basic EPS","-1.67","-2.37","0.54","1.29"
"1","Basic Weighted Average Shares","3.91","3.91","38.73","38.69"
"1","Basic EPS from Continuing Operations","-1.67","-2.37","0.54","1.29"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-1.67","-2.37","0.53","1.25"
"1","Diluted Weighted Average Shares","3.91","3.91","39.27","39.95"
"1","Diluted EPS from Continuing Operations","-1.67","-2.37","0.53","1.25"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
