"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/17/2017","2/16/2018","2/16/2018","2/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","377.0","444.5","510.0","558.9"
"0","Cost of Revenue","132.7","153.2","165.8","181.5"
"0","Gross Profit","244.3","291.3","344.2","377.4"
"0","Selling,General and Administrative","28.4","28.4","32.8","34.7"
"1","General and Administrative Expense","28.4","28.4","32.8","34.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-7.0","14.3","-6.6","-1.3"
"0","Operating Expenses","155.2","180.2","194.7","180.4"
"0","Operating Income","89.0","111.2","149.5","197.0"
"0","Net Interest Income","-49.0","-46.1","-53.0","-59.6"
"0","Other Income/Expense,Net","-13.7","13.6","-8.2","-1.8"
"0","Pre-Tax Income","26.4","78.8","88.4","135.6"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","26.4","77.7","87.9","134.3"
"0","Dividend Per Share","0.55","0.69","0.90","1.11"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","0.14","0.43","0.45","0.74"
"1","Basic Weighted Average Shares","149.11","168.64","178.25","180.53"
"1","Basic EPS from Continuing Operations","0.13","0.43","0.45","0.74"
"1","Basic EPS,Continuing and Discontinued","0.01","-","-","-"
"0","Diluted EPS","0.14","0.42","0.45","0.74"
"1","Diluted Weighted Average Shares","150.86","170.19","179.53","181.45"
"1","Diluted EPS from Continuing Operations","0.13","0.42","0.45","0.74"
"1","Diluted EPS,Continuing and Discontinued","0.01","-","-","-"
