"0","Period End Date","9/30/2017","12/30/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/26/2017","-","4/25/2018","7/23/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code","USD","USD","USD","USD"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","81.2","-14.4","72.9","75.1"
"0","Operating Gains/Losses","-10.4","-1.4","-1.1","-1.0"
"1","Gain/Loss on Investment Securities","-10.4","-1.4","-1.1","-1.0"
"0","Depreciation,Amortization and Depletion","28.3","28.9","29.4","29.9"
"0","Deferred Taxes","-4.6","79.7","1.4","0.3"
"0","Other Non-Cash Items","1.9","1.6","0.2","0.8"
"1","Asset Impairment Charge","-","-","-","-"
"1","Stock-Based Compensation","36.1","36.0","37.9","41.0"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","-14.4","-20.4","-11.0","8.4"
"0","Change in Inventories","-0.3","2.8","2.1","-0.2"
"0","Change in Pay/Accrued Exp","-19.1","15.1","-47.0","35.1"
"1","Change in Payables","-","-","-","-"
"2","Change In Account Payable","-","-","-","-"
"0","Change in Other Current Assets","-5.7","-7.9","8.2","-2.5"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","-0.6","27.9","55.6","13.1"
"0","Cash Flow from Operating Activities","89.3","126.9","157.6","205.3"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-12.2","-18.2","-13.1","-18.0"
"1","Purchase of Property,Plant and Equipment","-12.2","-18.2","-13.1","-18.0"
"0","Purchase/Sale of Business,Net","-","-142.7","-","-"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","9.3","0.4","0.0","-"
"1","Purchase of Investments","-","0.0","-","-"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","9.3","0.4","0.0","-"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","-","-","-","-"
"0","Cash Flow from Investing Activities","-3.4","-160.5","-13.1","-18.0"
"0","Issuance/Payments of Debt,Net","0.0","88.9","-43.9","-45.0"
"1","Issuance/Payments of LT Debt,Net","-","0.0","-","-"
"2","Payments to Settle Long Term Debt","-","-","-","-"
"0","Issuance/Payments of Common Stock,Net","-34.6","-46.5","-26.7","-47.7"
"1","Proceeds or Issuance of Long Term Debt","-","0.0","-","-"
"1","Proceeds or Issuance of Short Term Debt","0.0","88.9","0.0","-"
"1","Issuance/Payments of ST Debt,Net","0.0","88.9","-43.9","-45.0"
"2","Payments to Settle Short Term Debt","0.0","0.0","-43.9","-45.0"
"1","Payments for Common Stock","-","-50.0","-50.0","-50.0"
"1","Proceeds or Issuance of Common Stock","15.5","3.5","23.3","2.3"
"0","Cash Dividends Paid","-","-","-","-"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","-28.3","-3.0","-26.5","-3.6"
"0","Cash Flow from Financing Activities","-62.9","39.4","-97.1","-96.3"
"0","Cash, Equivalents, Start of Period","656.0","678.3","688.1","747.0"
"0","Cash, Equivalents, End of Period","678.3","688.1","747.0","819.5"
"0","Change in Cash","23.0","5.7","47.5","91.0"
"0","Free Cash Flow","77.1","108.6","144.5","187.3"
"0","Effect of Exchange Rate Changes","-0.8","4.1","11.4","-18.4"
