"0","Period End Date","8/31/2017","11/30/2017","2/28/2018","5/31/2018"
"0","Stmt Source","10-Q/A","10-Q","NA","10-Q"
"0","Stmt Source Date","4/19/2018","5/15/2018","-","7/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","196.3","208.2","200.7","262.2"
"0","Cost of Revenue","152.5","177.0","162.7","203.5"
"0","Gross Profit","43.8","31.1","38.0","58.7"
"0","Selling,General and Administrative","26.4","29.6","28.7","35.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.7","0.0","-0.2","-"
"0","Operating Expenses","26.4","29.6","28.7","35.0"
"0","Operating Income","17.4","1.6","9.3","23.7"
"0","Net Interest Income","-3.4","-3.5","-3.6","-3.8"
"0","Other Income/Expense,Net","-0.3","0.0","-3.4","0.3"
"0","Pre-Tax Income","13.7","-2.0","2.3","20.1"
"0","Provision for Income Tax","3.9","-1.8","-21.2","4.4"
"0","Net Income","9.8","-0.2","23.5","15.7"
"0","Dividend Per Share","0.17","0.17","0.17","0.17"
"0","Tax Rate","0.29","0.92","0.22","0.22"
"0","Basic EPS","0.38","-0.01","0.91","0.60"
"1","Basic Weighted Average Shares","25.97","25.97","25.93","25.98"
"1","Basic EPS from Continuing Operations","0.38","-0.01","0.91","0.60"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.38","-0.01","0.90","0.60"
"1","Diluted Weighted Average Shares","26.04","25.97","26.00","26.03"
"1","Diluted EPS from Continuing Operations","0.38","-0.01","0.90","0.60"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
