"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/14/2018","5/14/2018","8/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","86.3","95.0","95.1","89.7"
"0","Cost of Revenue","66.0","74.9","74.2","67.8"
"0","Gross Profit","20.3","20.0","20.9","21.9"
"0","Selling,General and Administrative","17.6","19.5","18.8","21.1"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.3","0.2","0.0","-0.1"
"0","Operating Expenses","17.6","19.5","18.8","21.1"
"0","Operating Income","2.7","0.5","2.0","0.8"
"0","Net Interest Income","-2.7","-2.7","-2.8","-2.5"
"0","Other Income/Expense,Net","0.0","0.2","0.0","-0.1"
"0","Pre-Tax Income","0.0","-1.9","-0.7","-1.8"
"0","Provision for Income Tax","-13.8","3.4","-0.4","1.1"
"0","Net Income","13.8","-5.3","-0.3","-2.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.40","0.40","0.27","0.27"
"0","Basic EPS","0.40","-0.14","-0.01","-0.08"
"1","Basic Weighted Average Shares","36.54","37.58","37.91","37.92"
"1","Basic EPS from Continuing Operations","0.40","-0.14","-0.01","-0.08"
"1","Basic EPS,Continuing and Discontinued","-","0.00","-","-"
"0","Diluted EPS","0.38","-0.14","-0.01","-0.08"
"1","Diluted Weighted Average Shares","37.10","37.58","37.91","37.92"
"1","Diluted EPS from Continuing Operations","0.38","-0.14","-0.01","-0.08"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","-","-"
