"0","Period End Date","9/30/2014","9/30/2015","9/30/2016","9/30/2017"
"0","Stmt Source","424B4","10-K","10-K","10-K"
"0","Stmt Source Date","5/13/2016","12/29/2016","12/29/2017","12/29/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","9.1","5.2","3.0","3.8"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","7.3","12.9","21.6","15.9"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","14.1","38.9","32.8","23.8"
"0","Special Income/Charges","-","-","-","3.2"
"0","Operating Expenses","21.4","51.8","54.3","39.7"
"0","Operating Income","-12.4","-46.6","-51.3","-35.9"
"0","Net Interest Income","-0.9","-2.3","-1.9","-5.6"
"0","Other Income/Expense,Net","-","-","-","3.2"
"0","Pre-Tax Income","-13.3","-48.9","-53.2","-38.3"
"0","Provision for Income Tax","0.4","-0.2","0.1","0.5"
"0","Net Income","-13.7","-47.4","-53.3","-38.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.03","0.00","0.00","0.01"
"0","Basic EPS","-","-","-3.67","-1.67"
"1","Basic Weighted Average Shares","15.03","15.03","17.21","24.02"
"1","Basic EPS from Continuing Operations","-","-","-3.67","-1.67"
"1","Basic EPS,Continuing and Discontinued","-","-","0.00","0.00"
"0","Diluted EPS","-","-","-3.67","-1.80"
"1","Diluted Weighted Average Shares","15.03","15.03","17.21","24.04"
"1","Diluted EPS from Continuing Operations","-","-","-3.67","-1.80"
"1","Diluted EPS,Continuing and Discontinued","-","-","0.00","0.00"
