"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/10/2017","3/13/2018","3/13/2018","3/13/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","235.7","341.7","282.9","271.3"
"0","Cost of Revenue","172.1","239.9","194.5","191.0"
"0","Gross Profit","63.6","101.8","88.4","80.3"
"0","Selling,General and Administrative","12.0","12.6","10.5","15.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-8.1","0.0","-16.6","0.0"
"0","Operating Expenses","41.3","57.1","47.1","54.3"
"0","Operating Income","22.3","44.7","41.3","25.9"
"0","Net Interest Income","-9.1","-15.6","-14.8","-12.4"
"0","Other Income/Expense,Net","-2.5","-1.6","-18.0","0.4"
"0","Pre-Tax Income","10.7","27.6","8.5","13.9"
"0","Provision for Income Tax","0.5","7.4","-4.0","-19.2"
"0","Net Income","10.2","20.1","12.5","33.1"
"0","Dividend Per Share","0.16","0.16","0.16","0.16"
"0","Tax Rate","0.05","0.27","0.40","0.40"
"0","Basic EPS","0.34","0.68","0.42","1.08"
"1","Basic Weighted Average Shares","28.78","29.03","29.26","29.66"
"1","Basic EPS from Continuing Operations","0.34","0.68","0.42","1.08"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.34","0.68","0.42","1.08"
"1","Diluted Weighted Average Shares","28.78","29.03","29.26","29.66"
"1","Diluted EPS from Continuing Operations","0.34","0.68","0.42","1.08"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
