"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","10-Q","10-Q","NA"
"0","Stmt Source Date","11/1/2017","2/2/2018","5/2/2018","-"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3,274.0","3,744.0","3,370.0","3,295.0"
"0","Cost of Revenue","711.0","753.0","683.0","697.0"
"0","Gross Profit","2,563.0","2,991.0","2,687.0","2,598.0"
"0","Selling,General and Administrative","1,961.0","2,214.0","2,093.0","2,288.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-34.0","-67.0","-97.0","-33.0"
"0","Operating Expenses","1,961.0","2,214.0","2,093.0","2,288.0"
"0","Operating Income","602.0","777.0","594.0","310.0"
"0","Net Interest Income","-19.0","-20.0","-17.0","-16.0"
"0","Other Income/Expense,Net","-34.0","-67.0","-97.0","-33.0"
"0","Pre-Tax Income","549.0","690.0","480.0","261.0"
"0","Provision for Income Tax","119.0","565.0","106.0","73.0"
"0","Net Income","427.0","123.0","372.0","186.0"
"0","Dividend Per Share","0.34","0.38","0.38","0.38"
"0","Tax Rate","0.22","0.82","0.22","0.27"
"0","Basic EPS","1.16","0.33","1.01","0.51"
"1","Basic Weighted Average Shares","368.40","368.70","367.90","367.10"
"1","Basic EPS from Continuing Operations","1.16","0.33","1.01","0.51"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.14","0.33","0.99","0.50"
"1","Diluted Weighted Average Shares","375.40","376.10","375.70","375.70"
"1","Diluted EPS from Continuing Operations","1.14","0.33","0.99","0.50"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
