"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","20-F","20-F","20-F","20-F"
"0","Stmt Source Date","4/27/2017","4/26/2018","4/26/2018","4/26/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","334.2","477.9","655.8","1,150.1"
"0","Cost of Revenue","83.6","142.0","171.2","231.3"
"0","Gross Profit","250.6","335.9","484.6","918.8"
"0","Selling,General and Administrative","146.8","155.0","189.5","317.9"
"1","General and Administrative Expense","26.5","28.9","41.2","42.3"
"1","Selling and Marketing Expense","120.4","126.1","148.3","275.5"
"0","Research and Development","125.8","143.4","154.1","193.4"
"0","Special Income/Charges","-49.5","-8.0","-40.2","-4.7"
"0","Operating Expenses","272.7","298.4","343.6","511.2"
"0","Operating Income","-22.1","37.5","141.0","407.6"
"0","Net Interest Income","6.8","6.3","8.8","13.3"
"0","Other Income/Expense,Net","-49.0","-7.1","-39.8","-3.7"
"0","Pre-Tax Income","-64.3","36.8","110.0","417.1"
"0","Provision for Income Tax","1.1","2.6","4.3","66.7"
"0","Net Income","-65.3","34.7","108.0","352.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.07","0.04","0.16"
"0","Basic EPS","-0.35","0.17","0.50","1.60"
"1","Basic Weighted Average Shares","186.88","208.16","214.75","220.56"
"1","Basic EPS from Continuing Operations","-0.35","0.17","0.50","1.60"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-0.35","0.16","0.48","1.56"
"1","Diluted Weighted Average Shares","186.88","217.92","222.86","225.36"
"1","Diluted EPS from Continuing Operations","-0.35","0.16","0.48","1.56"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
