"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/14/2017","-","6/20/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","10.6","9.3","7.3","7.0"
"0","Cost of Revenue","4.1","4.5","3.2","3.7"
"0","Gross Profit","6.5","4.8","4.1","3.3"
"0","Selling,General and Administrative","4.3","3.4","4.5","4.3"
"1","General and Administrative Expense","1.3","0.8","1.6","1.5"
"1","Selling and Marketing Expense","3.0","2.6","2.9","2.8"
"0","Research and Development","2.3","2.4","2.1","1.9"
"0","Special Income/Charges","-13.4","-0.3","-","-"
"0","Operating Expenses","6.6","5.8","6.5","6.2"
"0","Operating Income","0.0","-1.0","-2.4","-3.0"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","-13.4","0.0","0.0","0.0"
"0","Pre-Tax Income","-13.4","-1.0","-2.4","-2.9"
"0","Provision for Income Tax","-4.2","2.6","-0.6","-0.8"
"0","Net Income","-9.3","-3.6","-1.8","-2.2"
"0","Dividend Per Share","0.07","0.07","0.07","0.00"
"0","Tax Rate","0.27","0.11","0.13","0.15"
"0","Basic EPS","-1.09","-0.43","-0.22","-0.26"
"1","Basic Weighted Average Shares","8.52","8.38","8.31","8.30"
"1","Basic EPS from Continuing Operations","-1.09","-0.43","-0.22","-0.26"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-1.09","-0.43","-0.22","-0.26"
"1","Diluted Weighted Average Shares","8.52","8.38","8.31","8.30"
"1","Diluted EPS from Continuing Operations","-1.09","-0.43","-0.22","-0.26"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
