"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/9/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","332.4","353.8","360.7","358.1"
"0","Cost of Revenue","233.6","245.3","256.2","255.3"
"0","Gross Profit","98.8","108.5","104.5","102.8"
"0","Selling,General and Administrative","60.7","62.6","67.3","65.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","7.9","7.6","8.3","8.7"
"0","Special Income/Charges","0.0","0.1","-","0.0"
"0","Operating Expenses","68.6","70.2","75.6","74.5"
"0","Operating Income","30.2","38.3","28.9","28.3"
"0","Net Interest Income","-2.1","-1.9","-1.7","-1.8"
"0","Other Income/Expense,Net","1.8","3.8","2.5","3.0"
"0","Pre-Tax Income","29.9","40.2","29.7","29.5"
"0","Provision for Income Tax","6.6","45.0","7.5","7.7"
"0","Net Income","23.3","-4.8","22.2","21.8"
"0","Dividend Per Share","0.00","0.39","0.00","0.44"
"0","Tax Rate","0.22","0.28","0.25","0.26"
"0","Basic EPS","0.97","-0.20","0.91","0.89"
"1","Basic Weighted Average Shares","24.14","24.24","24.37","24.41"
"1","Basic EPS from Continuing Operations","0.97","-0.20","0.91","0.89"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.95","-0.20","0.90","0.89"
"1","Diluted Weighted Average Shares","24.57","24.24","24.57","24.59"
"1","Diluted EPS from Continuing Operations","0.95","-0.20","0.90","0.89"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
