"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/2/2018","8/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","294.0","307.0","317.0","309.0"
"0","Cost of Revenue","41.0","62.0","38.0","40.0"
"0","Gross Profit","253.0","245.0","279.0","269.0"
"0","Selling,General and Administrative","39.0","41.0","60.0","56.0"
"1","General and Administrative Expense","39.0","41.0","60.0","56.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","0.0","-","0.0"
"0","Operating Expenses","39.0","41.0","70.0","56.0"
"0","Operating Income","214.0","204.0","209.0","213.0"
"0","Net Interest Income","-56.0","-59.0","-60.0","-61.0"
"0","Other Income/Expense,Net","-14.0","92.0","98.0","108.0"
"0","Pre-Tax Income","144.0","237.0","247.0","260.0"
"0","Provision for Income Tax","5.0","5.0","5.0","6.0"
"0","Net Income","139.0","232.0","242.0","254.0"
"0","Dividend Per Share","0.38","0.38","0.38","0.38"
"0","Tax Rate","0.04","0.03","0.03","0.02"
"0","Basic EPS","0.33","0.55","0.57","0.60"
"1","Basic Weighted Average Shares","426.00","425.00","426.00","426.00"
"1","Basic EPS from Continuing Operations","0.33","0.55","0.57","0.60"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.33","0.55","0.57","0.60"
"1","Diluted Weighted Average Shares","426.00","425.00","426.00","426.00"
"1","Diluted EPS from Continuing Operations","0.33","0.55","0.57","0.60"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
