"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","6-K","6-K","6-K"
"0","Stmt Source Date","11/28/2017","5/22/2018","8/21/2018","8/21/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","451.6","468.2","560.7","583.0"
"0","Cost of Revenue","267.4","284.6","320.7","343.8"
"0","Gross Profit","184.3","183.6","240.0","239.2"
"0","Selling,General and Administrative","74.2","87.1","82.4","88.7"
"1","General and Administrative Expense","74.2","87.1","82.4","88.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-3.4","-30.9","-","-"
"0","Operating Expenses","153.6","154.4","174.6","138.5"
"0","Operating Income","30.7","29.2","65.5","100.6"
"0","Net Interest Income","-14.5","-19.7","-13.2","-14.4"
"0","Other Income/Expense,Net","-6.8","-29.3","-1.0","-5.9"
"0","Pre-Tax Income","9.4","-19.7","51.3","80.3"
"0","Provision for Income Tax","14.4","-26.0","15.7","14.3"
"0","Net Income","-3.3","6.4","36.7","67.4"
"0","Dividend Per Share","0.00","0.00","0.00","0.06"
"0","Tax Rate","0.01","0.19","0.05","0.15"
"0","Basic EPS","-0.02","0.04","0.21","0.39"
"1","Basic Weighted Average Shares","171.95","171.95","171.98","171.99"
"1","Basic EPS from Continuing Operations","-0.02","0.04","0.21","0.39"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","-"
"0","Diluted EPS","-0.02","0.04","0.21","0.39"
"1","Diluted Weighted Average Shares","171.95","172.13","172.22","172.13"
"1","Diluted EPS from Continuing Operations","-0.02","0.04","0.21","0.39"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","-"
