"0","Period End Date","7/31/2017","10/31/2017","1/31/2018","4/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","9/7/2017","-","3/6/2018","6/5/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","229.4","232.1","191.7","214.2"
"0","Cost of Revenue","176.8","177.5","154.4","168.7"
"0","Gross Profit","52.6","54.6","37.2","45.5"
"0","Selling,General and Administrative","20.5","23.1","24.1","23.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.9","-0.7","-0.4","-0.2"
"0","Operating Expenses","34.4","36.9","37.3","37.1"
"0","Operating Income","18.2","17.7","-0.1","8.4"
"0","Net Interest Income","-2.6","-2.5","-2.4","-2.5"
"0","Other Income/Expense,Net","-0.8","-1.2","-0.1","-0.4"
"0","Pre-Tax Income","14.8","13.9","-2.6","5.5"
"0","Provision for Income Tax","4.6","3.2","-7.6","1.4"
"0","Net Income","10.2","10.7","4.9","4.1"
"0","Dividend Per Share","0.04","0.04","0.04","0.04"
"0","Tax Rate","0.16","0.27","0.03","0.05"
"0","Basic EPS","0.30","0.32","0.14","0.12"
"1","Basic Weighted Average Shares","34.22","34.50","34.66","34.80"
"1","Basic EPS from Continuing Operations","0.30","0.32","0.14","0.12"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","-"
"0","Diluted EPS","0.29","0.31","0.14","0.12"
"1","Diluted Weighted Average Shares","34.92","35.04","35.29","35.12"
"1","Diluted EPS from Continuing Operations","0.29","0.31","0.14","0.12"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","-"
