"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","5/1/2018","8/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","84.5","83.5","86.7","92.5"
"0","Cost of Revenue","50.5","50.3","50.9","53.9"
"0","Gross Profit","34.0","33.1","35.9","38.6"
"0","Selling,General and Administrative","12.1","13.9","13.2","14.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","13.9","15.7","15.2","16.1"
"0","Operating Income","20.1","17.4","20.6","22.4"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","-","-","-","0.1"
"0","Pre-Tax Income","20.1","17.4","20.6","22.5"
"0","Provision for Income Tax","6.1","6.6","5.1","5.5"
"0","Net Income","14.0","10.8","15.5","17.0"
"0","Dividend Per Share","0.08","0.08","0.08","0.08"
"0","Tax Rate","0.30","0.34","0.32","0.29"
"0","Basic EPS","0.21","0.16","0.23","0.25"
"1","Basic Weighted Average Shares","66.27","66.27","66.32","66.54"
"1","Basic EPS from Continuing Operations","0.21","0.16","0.23","0.25"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.21","0.16","0.23","0.25"
"1","Diluted Weighted Average Shares","66.27","66.50","66.32","66.56"
"1","Diluted EPS from Continuing Operations","0.21","0.16","0.23","0.25"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
