"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/1/2017","2/28/2018","2/28/2018","2/28/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","-","-","-","-"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","10.9","10.8","10.5","10.4"
"1","General and Administrative Expense","10.9","10.8","10.5","10.4"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","3.7","-17.1","-10.0","-13.9"
"0","Operating Expenses","24.6","24.7","22.3","22.8"
"0","Operating Income","-24.6","-24.7","-22.3","-22.8"
"0","Net Interest Income","115.1","110.0","89.2","85.1"
"0","Other Income/Expense,Net","15.1","-75.0","-4.7","43.6"
"0","Pre-Tax Income","105.6","10.4","62.2","105.9"
"0","Provision for Income Tax","-0.1","-","-","-"
"0","Net Income","109.4","13.8","63.7","118.6"
"0","Dividend Per Share","2.40","2.28","1.90","1.90"
"0","Tax Rate"
"0","Basic EPS","3.38","0.01","1.80","3.77"
"1","Basic Weighted Average Shares","28.38","28.40","27.95","27.87"
"1","Basic EPS from Continuing Operations","3.38","0.01","1.80","3.77"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","3.37","0.01","1.80","3.77"
"1","Diluted Weighted Average Shares","28.42","28.41","27.95","27.88"
"1","Diluted EPS from Continuing Operations","3.37","0.01","1.80","3.77"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
