"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/27/2017","-","4/27/2018","7/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","5,444.0","5,940.0","5,740.0","6,147.0"
"0","Cost of Revenue","4,755.0","5,105.0","5,063.0","5,293.0"
"0","Gross Profit","689.0","835.0","677.0","854.0"
"0","Selling,General and Administrative","55.0","71.0","58.0","65.0"
"1","General and Administrative Expense","55.0","71.0","58.0","65.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-385.0","-265.0","0.0"
"0","Operating Expenses","55.0","71.0","58.0","65.0"
"0","Operating Income","634.0","764.0","619.0","789.0"
"0","Net Interest Income","-115.0","-115.0","-140.0","-137.0"
"0","Other Income/Expense,Net","-23.0","-405.0","-290.0","-19.0"
"0","Pre-Tax Income","496.0","244.0","189.0","633.0"
"0","Provision for Income Tax","135.0","1,050.0","142.0","125.0"
"0","Net Income","365.0","-824.0","46.0","511.0"
"0","Dividend Per Share","0.18","0.18","0.18","0.18"
"0","Tax Rate","0.22","0.40","0.27","0.27"
"0","Basic EPS","0.42","-0.95","0.05","0.58"
"1","Basic Weighted Average Shares","872.00","873.00","875.00","877.00"
"1","Basic EPS from Continuing Operations","0.42","-0.93","0.05","0.58"
"1","Basic EPS,Continuing and Discontinued","0.00","-0.02","-","-"
"0","Diluted EPS","0.42","-0.95","0.05","0.58"
"1","Diluted Weighted Average Shares","873.00","873.00","878.00","880.00"
"1","Diluted EPS from Continuing Operations","0.42","-0.93","0.05","0.58"
"1","Diluted EPS,Continuing and Discontinued","0.00","-0.02","-","-"
