"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/28/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","9.8","1.3","5.4","154.6"
"0","Cost of Revenue","0.0","0.0","0.1","7.4"
"0","Gross Profit","9.8","1.3","5.3","147.2"
"0","Selling,General and Administrative","40.7","64.9","69.6","105.0"
"1","General and Administrative Expense","40.7","64.9","69.6","105.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","94.2","146.4","188.3","166.7"
"0","Special Income/Charges","0.0","0.0","-2.5","93.7"
"0","Operating Expenses","143.5","221.4","269.5","287.6"
"0","Operating Income","-133.8","-220.2","-264.2","-140.4"
"0","Net Interest Income","0.8","-0.5","-1.4","-4.0"
"0","Other Income/Expense,Net","-2.8","0.6","-1.7","95.7"
"0","Pre-Tax Income","-135.8","-220.0","-267.3","-48.6"
"0","Provision for Income Tax","-","0.0","0.0","2.1"
"0","Net Income","-135.8","-220.0","-267.3","-50.7"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.04"
"0","Basic EPS","-3.39","-5.20","-5.49","-0.86"
"1","Basic Weighted Average Shares","40.03","42.29","48.70","58.82"
"1","Basic EPS from Continuing Operations","-3.39","-5.20","-5.49","-0.86"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-3.39","-5.20","-5.49","-0.86"
"1","Diluted Weighted Average Shares","40.03","42.29","48.70","58.82"
"1","Diluted EPS from Continuing Operations","-3.39","-5.20","-5.49","-0.86"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
