"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/27/2018","2/27/2018","2/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,004.6","1,794.5","2,810.9","2,836.3"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","702.2","1,240.0","1,966.4","1,947.9"
"1","General and Administrative Expense","702.2","1,240.0","1,966.4","1,947.9"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-10.8","-183.1","-0.8"
"0","Operating Expenses","845.5","1,510.3","2,414.1","2,422.7"
"0","Operating Income","159.1","284.2","396.8","413.6"
"0","Net Interest Income","-48.2","-106.7","-181.3","-176.0"
"0","Other Income/Expense,Net","15.3","-12.7","-182.5","-0.8"
"0","Pre-Tax Income","126.2","164.8","33.0","236.8"
"0","Provision for Income Tax","42.9","53.4","28.8","37.2"
"0","Net Income","83.0","112.6","6.1","199.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.34","0.32","0.40","0.16"
"0","Basic EPS","1.51","1.65","0.07","2.30"
"1","Basic Weighted Average Shares","55.06","68.09","85.70","86.95"
"1","Basic EPS from Continuing Operations","1.51","1.65","0.07","2.30"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","1.50","1.64","0.07","2.30"
"1","Diluted Weighted Average Shares","55.33","68.39","85.97","87.06"
"1","Diluted EPS from Continuing Operations","1.50","1.64","0.07","2.30"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
