"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","5/2/2018","8/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","936.0","821.0","761.0","853.0"
"0","Cost of Revenue","324.0","368.0","347.0","348.0"
"0","Gross Profit","612.0","453.0","414.0","505.0"
"0","Selling,General and Administrative","-","-","-","-"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","1.0","6.0","2.0","-"
"0","Operating Expenses","189.0","181.0","199.0","203.0"
"0","Operating Income","423.0","272.0","215.0","302.0"
"0","Net Interest Income","-89.0","-83.0","-84.0","-86.0"
"0","Other Income/Expense,Net","6.0","12.0","9.0","6.0"
"0","Pre-Tax Income","340.0","201.0","140.0","222.0"
"0","Provision for Income Tax","137.0","202.0","34.0","60.0"
"0","Net Income","203.0","-1.0","106.0","162.0"
"0","Dividend Per Share","0.42","0.42","0.42","0.46"
"0","Tax Rate","0.40","0.13","0.27","0.27"
"0","Basic EPS","1.14","0.00","0.60","0.90"
"1","Basic Weighted Average Shares","178.00","178.00","178.00","179.00"
"1","Basic EPS from Continuing Operations","1.14","0.00","0.60","0.90"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.13","-0.01","0.59","0.90"
"1","Diluted Weighted Average Shares","179.00","179.00","179.00","179.00"
"1","Diluted EPS from Continuing Operations","1.13","-0.01","0.59","0.90"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
