"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/9/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","991.4","976.0","946.2","1,172.5"
"0","Cost of Revenue","763.2","770.3","740.3","923.7"
"0","Gross Profit","228.2","205.7","205.9","248.8"
"0","Selling,General and Administrative","142.6","151.3","167.8","178.3"
"1","General and Administrative Expense","-","-","167.8","178.3"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.9","-31.1","-3.0","-2.5"
"0","Operating Expenses","142.6","151.3","167.8","178.3"
"0","Operating Income","85.6","54.4","38.0","70.5"
"0","Net Interest Income","-17.2","-17.4","-15.7","-17.8"
"0","Other Income/Expense,Net","-5.2","-26.1","13.2","6.0"
"0","Pre-Tax Income","63.2","10.9","35.5","58.6"
"0","Provision for Income Tax","13.0","105.6","-4.0","23.2"
"0","Net Income","51.3","-93.7","40.3","35.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.27"
"0","Basic EPS","0.49","-0.99","0.38","0.34"
"1","Basic Weighted Average Shares","105.06","105.69","106.15","105.62"
"1","Basic EPS from Continuing Operations","0.49","-0.99","0.38","0.34"
"1","Basic EPS,Continuing and Discontinued","0.00","-","-","0.00"
"0","Diluted EPS","0.47","-0.99","0.37","0.33"
"1","Diluted Weighted Average Shares","108.96","109.43","108.87","107.65"
"1","Diluted EPS from Continuing Operations","0.47","-0.99","0.37","0.33"
"1","Diluted EPS,Continuing and Discontinued","0.00","-","-","0.00"
