"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/4/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","39.7","34.8","33.3","29.2"
"0","Cost of Revenue","3.8","4.0","6.6","3.5"
"0","Gross Profit","35.9","30.7","26.7","25.7"
"0","Selling,General and Administrative","11.6","23.1","24.5","27.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","8.1","11.3","10.0","11.9"
"0","Special Income/Charges","11.2","0.6","-0.2","-0.1"
"0","Operating Expenses","20.2","36.3","36.2","41.3"
"0","Operating Income","15.7","-5.6","-9.5","-15.6"
"0","Net Interest Income","-0.3","-0.3","-1.6","-3.0"
"0","Other Income/Expense,Net","12.2","0.2","-3.5","14.8"
"0","Pre-Tax Income","27.6","-5.7","-14.6","-3.8"
"0","Provision for Income Tax","5.9","2.6","-2.3","-0.3"
"0","Net Income","21.7","-8.2","-12.2","-3.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.30","0.26","0.31","0.27"
"0","Basic EPS","0.54","-0.18","-0.32","-0.09"
"1","Basic Weighted Average Shares","40.06","39.34","38.56","36.77"
"1","Basic EPS from Continuing Operations","0.54","-0.18","-0.32","-0.09"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.52","-0.18","-0.32","-0.09"
"1","Diluted Weighted Average Shares","41.34","40.48","38.56","36.77"
"1","Diluted EPS from Continuing Operations","0.52","-0.18","-0.32","-0.09"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
