"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/6/2017","-","5/8/2018","8/6/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","526.0","626.0","506.0","544.0"
"0","Cost of Revenue","276.0","320.0","283.0","294.0"
"0","Gross Profit","250.0","306.0","223.0","250.0"
"0","Selling,General and Administrative","161.0","171.0","152.0","163.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","82.0","76.0","75.0","77.0"
"0","Special Income/Charges","0.0","0.0","-","-"
"0","Operating Expenses","243.0","247.0","227.0","240.0"
"0","Operating Income","7.0","59.0","-4.0","10.0"
"0","Net Interest Income","-1.0","-12.0","-2.0","-1.0"
"0","Other Income/Expense,Net","-","10.0","-2.0","-3.0"
"0","Pre-Tax Income","6.0","57.0","-8.0","6.0"
"0","Provision for Income Tax","-7.0","131.0","-1.0","2.0"
"0","Net Income","13.0","-74.0","-7.0","4.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.29","0.40","0.00","0.27"
"0","Basic EPS","0.11","-0.58","-0.06","0.03"
"1","Basic Weighted Average Shares","123.70","121.30","121.40","119.50"
"1","Basic EPS from Continuing Operations","0.11","-0.58","-0.06","0.03"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.10","-0.58","-0.06","0.03"
"1","Diluted Weighted Average Shares","125.80","121.30","121.40","121.50"
"1","Diluted EPS from Continuing Operations","0.10","-0.58","-0.06","0.03"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
