"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/23/2018","2/23/2018","2/23/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3,129.4","2,884.6","3,893.6","4,186.5"
"0","Cost of Revenue","2,576.6","2,405.3","3,198.2","3,429.2"
"0","Gross Profit","552.8","479.3","695.5","757.3"
"0","Selling,General and Administrative","254.5","232.4","284.3","297.5"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","76.9","82.0","117.2","166.6"
"0","Special Income/Charges","9.2","-13.5","-","-"
"0","Operating Expenses","331.4","314.4","401.5","464.1"
"0","Operating Income","221.5","164.8","293.9","293.2"
"0","Net Interest Income","-107.3","-93.4","-83.3","-87.2"
"0","Other Income/Expense,Net","21.9","-3.5","4.5","-10.3"
"0","Pre-Tax Income","136.1","67.9","215.2","303.9"
"0","Provision for Income Tax","33.8","28.0","47.9","39.0"
"0","Net Income","129.7","51.1","164.2","260.7"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.22","0.13"
"0","Basic EPS","0.56","0.22","0.69","1.09"
"1","Basic Weighted Average Shares","230.71","236.85","237.42","238.94"
"1","Basic EPS from Continuing Operations","0.56","0.22","0.69","1.09"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.55","0.22","0.69","1.09"
"1","Diluted Weighted Average Shares","236.73","237.17","238.03","239.65"
"1","Diluted EPS from Continuing Operations","0.55","0.22","0.69","1.09"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
