"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/21/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","395.8","366.2","420.6","1,542.1"
"0","Cost of Revenue","323.7","306.6","416.3","1,282.6"
"0","Gross Profit","72.1","59.6","4.2","259.5"
"0","Selling,General and Administrative","25.5","26.1","53.2","93.5"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-11.1","-3.6","0.2","2.6"
"0","Operating Expenses","93.7","95.6","154.1","252.8"
"0","Operating Income","-21.6","-36.1","-149.9","6.7"
"0","Net Interest Income","-10.5","-23.5","-38.3","-59.2"
"0","Other Income/Expense,Net","-13.5","-5.1","1.1","16.5"
"0","Pre-Tax Income","-45.6","-64.6","-187.1","-36.0"
"0","Provision for Income Tax","-","0.0","0.0","0.2"
"0","Net Income","-45.6","-64.6","-187.1","-36.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.01"
"0","Basic EPS","-0.52","-","-2.36","-0.44"
"1","Basic Weighted Average Shares","87.43","87.31","87.31","111.74"
"1","Basic EPS from Continuing Operations","-0.52","-","-2.36","-0.44"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.52","-","-2.36","-0.44"
"1","Diluted Weighted Average Shares","87.43","87.31","87.31","111.74"
"1","Diluted EPS from Continuing Operations","-0.52","-","-2.36","-0.44"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
