"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","4/30/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","108.9","110.9","119.5","135.3"
"0","Cost of Revenue","63.5","64.0","22.7","23.5"
"0","Gross Profit","45.4","46.9","96.8","111.8"
"0","Selling,General and Administrative","29.0","30.5","78.8","86.5"
"1","General and Administrative Expense","29.0","30.5","78.8","86.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.3","-1.8","-0.9","0.5"
"0","Operating Expenses","39.1","41.4","93.0","102.3"
"0","Operating Income","6.3","5.5","3.8","9.5"
"0","Net Interest Income","-0.9","-1.1","-1.2","-1.4"
"0","Other Income/Expense,Net","0.3","-1.8","-0.9","1.2"
"0","Pre-Tax Income","5.6","2.7","1.7","9.3"
"0","Provision for Income Tax","2.2","-28.9","0.3","2.0"
"0","Net Income","3.4","31.6","1.4","7.3"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.38","0.40","0.27","0.27"
"0","Basic EPS","0.54","4.99","0.22","1.18"
"1","Basic Weighted Average Shares","6.33","6.22","6.17","6.16"
"1","Basic EPS from Continuing Operations","0.54","4.99","0.22","1.18"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.54","4.94","0.22","1.17"
"1","Diluted Weighted Average Shares","6.37","6.35","6.26","6.23"
"1","Diluted EPS from Continuing Operations","0.54","4.94","0.22","1.17"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
