"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/10/2017","3/9/2018","3/9/2018","3/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","312.1","313.7","326.1","337.7"
"0","Cost of Revenue","126.2","126.3","128.2","136.9"
"0","Gross Profit","185.9","187.5","197.9","200.8"
"0","Selling,General and Administrative","154.3","155.1","157.5","165.8"
"1","General and Administrative Expense","38.6","39.0","40.6","41.9"
"1","Selling and Marketing Expense","115.8","116.1","116.9","123.9"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-1.4","-3.9","-0.3","0.3"
"0","Operating Expenses","165.8","164.2","166.1","173.3"
"0","Operating Income","20.0","23.3","31.8","27.5"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","-1.6","-3.9","-1.1","-0.2"
"0","Pre-Tax Income","18.4","19.3","30.7","27.4"
"0","Provision for Income Tax","7.5","7.3","13.1","12.2"
"0","Net Income","10.9","12.0","17.7","15.1"
"0","Dividend Per Share","0.64","0.68","0.72","0.76"
"0","Tax Rate","0.35","0.38","0.40","0.40"
"0","Basic EPS","0.58","0.67","0.98","0.84"
"1","Basic Weighted Average Shares","18.71","17.93","17.98","17.92"
"1","Basic EPS from Continuing Operations","0.58","0.67","0.98","0.84"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.57","0.66","0.97","0.83"
"1","Diluted Weighted Average Shares","19.01","18.14","18.27","18.24"
"1","Diluted EPS from Continuing Operations","0.57","0.66","0.97","0.83"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
