"0","Period End Date","12/27/2014","12/26/2015","12/31/2016","12/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/21/2017","2/21/2018","2/21/2018","2/21/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","505.4","523.4","556.4","459.3"
"0","Operating Gains/Losses","-11.7","-14.1","-18.5","1.0"
"1","Gain/Loss on Investment Securities","-","-","-","-"
"0","Depreciation,Amortization and Depletion","152.2","159.1","169.8","193.1"
"0","Deferred Taxes","-1.1","-6.2","-37.1","140.5"
"0","Other Non-Cash Items","3.3","12.9","12.6","10.9"
"1","Asset Impairment Charge","-","-","-","-"
"1","Stock-Based Compensation","45.9","44.6","58.2","42.3"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","-81.4","-120.0","-1.9","-159.9"
"0","Change in Inventories","-71.9","-194.9","-104.8","-175.1"
"0","Change in Pay/Accrued Exp","49.3","241.3","1.5","88.9"
"1","Change in Payables","-","-","-","-"
"2","Change In Account Payable","-","-","-","-"
"0","Change in Other Current Assets","-40.4","-58.4","-22.7","-85.8"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","22.6","6.5","6.0","-2.3"
"0","Cash Flow from Operating Activities","592.5","615.5","642.6","545.5"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-82.1","-71.7","-70.2","-81.5"
"1","Purchase of Property,Plant and Equipment","-82.1","-71.7","-70.2","-81.5"
"0","Purchase/Sale of Business,Net","-424.3","-171.9","-228.6","-288.7"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","3.3","0.0","0.0","34.0"
"1","Purchase of Investments","-","-","-","-"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","3.3","0.0","0.0","34.0"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","-13.5","-16.5","-17.7","-6.2"
"0","Cash Flow from Investing Activities","-516.6","-260.0","-316.4","-342.3"
"0","Issuance/Payments of Debt,Net","239.0","79.0","344.2","443.3"
"1","Issuance/Payments of LT Debt,Net","86.4","-66.2","245.4","140.4"
"2","Payments to Settle Long Term Debt","-228.4","-201.2","-15.4","-60.1"
"0","Issuance/Payments of Common Stock,Net","-300.0","-299.9","-550.0","-450.0"
"1","Proceeds or Issuance of Long Term Debt","314.8","135.0","260.8","200.4"
"1","Proceeds or Issuance of Short Term Debt","152.6","145.2","98.7","302.9"
"1","Issuance/Payments of ST Debt,Net","152.6","145.2","98.7","302.9"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","-300.0","-299.9","-550.0","-450.0"
"1","Proceeds or Issuance of Common Stock","-","-","-","-"
"0","Cash Dividends Paid","-","-","-","-"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","-125.2","-142.0","-132.9","-111.1"
"0","Cash Flow from Financing Activities","-154.6","-348.0","-327.3","-112.6"
"0","Cash, Equivalents, Start of Period","188.6","89.5","72.1","62.4"
"0","Cash, Equivalents, End of Period","89.5","72.1","62.4","174.7"
"0","Change in Cash","-78.8","7.4","-1.2","90.7"
"0","Free Cash Flow","510.4","543.8","572.4","464.0"
"0","Effect of Exchange Rate Changes","-20.4","-24.8","-8.5","21.6"
