"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","4/26/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","23.4","25.0","25.6","25.8"
"0","Cost of Revenue","18.2","18.8","18.9","18.0"
"0","Gross Profit","5.2","6.3","6.7","7.8"
"0","Selling,General and Administrative","2.9","3.1","3.5","3.9"
"1","General and Administrative Expense","2.9","3.1","3.5","3.9"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.9","-1.1","0.1","0.3"
"0","Operating Expenses","9.5","9.8","10.1","10.5"
"0","Operating Income","-4.3","-3.6","-3.4","-2.7"
"0","Net Interest Income","-0.8","-0.9","-0.9","-0.9"
"0","Other Income/Expense,Net","-0.9","-1.1","0.1","0.3"
"0","Pre-Tax Income","-6.0","-5.6","-4.2","-3.3"
"0","Provision for Income Tax","0.0","0.2","0.0","0.0"
"0","Net Income","-6.0","-5.7","-4.1","-3.3"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.01","0.00","0.00"
"0","Basic EPS","-0.16","-0.15","-0.11","-0.09"
"1","Basic Weighted Average Shares","37.84","37.98","38.12","38.25"
"1","Basic EPS from Continuing Operations","-0.16","-0.15","-0.11","-0.09"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.16","-0.15","-0.11","-0.09"
"1","Diluted Weighted Average Shares","37.84","37.98","38.12","38.25"
"1","Diluted EPS from Continuing Operations","-0.16","-0.15","-0.11","-0.09"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
