"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/27/2017","-","4/27/2018","7/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","357.2","373.0","366.7","375.3"
"0","Cost of Revenue","236.0","246.9","237.1","237.6"
"0","Gross Profit","121.1","126.1","129.5","137.7"
"0","Selling,General and Administrative","73.4","76.3","72.9","73.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","73.4","76.3","72.9","73.8"
"0","Operating Income","47.8","49.8","56.6","63.9"
"0","Net Interest Income","-3.7","-3.1","-3.9","-4.1"
"0","Other Income/Expense,Net","-0.4","-0.2","-1.8","-0.9"
"0","Pre-Tax Income","43.7","46.4","51.0","58.8"
"0","Provision for Income Tax","8.3","105.7","12.2","9.4"
"0","Net Income","35.3","-59.2","38.8","49.4"
"0","Dividend Per Share","0.14","0.14","0.14","0.16"
"0","Tax Rate","0.22","0.40","0.27","0.27"
"0","Basic EPS","0.65","-1.09","0.73","0.94"
"1","Basic Weighted Average Shares","54.07","53.87","53.54","52.58"
"1","Basic EPS from Continuing Operations","0.65","-1.09","0.73","0.94"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.65","-1.09","0.72","0.93"
"1","Diluted Weighted Average Shares","54.57","54.47","54.09","53.14"
"1","Diluted EPS from Continuing Operations","0.65","-1.09","0.72","0.93"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
