"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","20-F","20-F","20-F","20-F"
"0","Stmt Source Date","3/23/2017","3/22/2018","3/22/2018","3/22/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","13,622.5","14,546.8","27,380.6","26,808.5"
"0","Cost of Revenue","7,845.5","8,064.4","17,508.2","16,223.8"
"0","Gross Profit","5,777.0","6,482.3","9,872.3","10,584.6"
"0","Selling,General and Administrative","1,805.6","2,052.3","4,362.9","4,186.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","1,805.6","2,052.3","4,362.9","4,186.8"
"0","Research and Development","2,205.2","2,409.0","5,787.4","5,693.6"
"0","Special Income/Charges","-99.6","-148.2","-902.2","-905.7"
"0","Operating Expenses","3,996.9","4,413.8","10,265.0","9,911.7"
"0","Operating Income","1,780.1","2,068.5","-392.6","672.9"
"0","Net Interest Income","-369.5","-108.9","-304.6","-394.9"
"0","Other Income/Expense,Net","-253.6","-176.0","-888.3","-868.6"
"0","Pre-Tax Income","1,157.0","1,783.6","-1,585.6","-590.7"
"0","Provision for Income Tax","-1,990.9","400.7","-529.3","1,073.6"
"0","Net Income","4,009.6","2,856.1","-887.2","-1,730.3"
"0","Dividend Per Share","0.13","0.16","0.30","0.20"
"0","Tax Rate","0.231636500","0.254800150","0.382200225","0.231636500"
"0","Basic EPS","1.09","0.78","-0.15","-0.30"
"1","Basic Weighted Average Shares","4,283.80","4,251.61","6,639.13","6,545.83"
"1","Basic EPS from Continuing Operations","0.85","0.37","-0.15","-0.30"
"1","Basic EPS,Continuing and Discontinued","0.23","0.41","0.00","0.00"
"0","Diluted EPS","0.98","0.73","-0.15","-0.30"
"1","Diluted Weighted Average Shares","4,785.15","4,574.02","6,649.26","6,545.83"
"1","Diluted EPS from Continuing Operations","0.78","0.36","-0.15","-0.30"
"1","Diluted EPS,Continuing and Discontinued","0.21","0.37","0.00","0.00"
