"0","Period End Date","12/29/2014","12/28/2015","12/26/2016","12/25/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/23/2017","2/22/2018","2/22/2018","2/22/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","171.7","226.6","276.0","314.1"
"0","Cost of Revenue","137.1","178.5","220.6","255.8"
"0","Gross Profit","34.7","48.1","55.4","58.3"
"0","Selling,General and Administrative","28.9","29.2","32.6","35.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-1.1","-0.6","-0.3","-1.5"
"0","Operating Expenses","39.3","42.2","48.6","55.5"
"0","Operating Income","-4.7","5.8","6.8","2.8"
"0","Net Interest Income","-3.5","-3.3","-3.8","-4.6"
"0","Other Income/Expense,Net","-1.1","-0.6","-0.3","-1.5"
"0","Pre-Tax Income","-9.3","2.0","2.7","-3.3"
"0","Provision for Income Tax","0.7","0.8","0.9","-1.3"
"0","Net Income","-10.0","1.1","1.8","-2.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.08","0.40","0.32","0.40"
"0","Basic EPS","-0.58","0.06","0.09","-0.10"
"1","Basic Weighted Average Shares","17.41","19.34","19.43","19.48"
"1","Basic EPS from Continuing Operations","-0.58","0.06","0.09","-0.10"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-0.58","0.06","0.09","-0.10"
"1","Diluted Weighted Average Shares","17.41","19.55","19.59","19.48"
"1","Diluted EPS from Continuing Operations","-0.58","0.06","0.09","-0.10"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
